Barbarian,,,,,,,,,,,,,,,,,
,Static Ui,sc3d/dragonling_spirit_idle_b.glb,,10,10,,,,,,,,,,,,
Dragonling Spirit Villager 3,,,,,,,,,,,,,,,,,
,Name,SCW,VariationWeight,StartFrame,EndFrame,EndSettleFrame,LoopFrame,Effect,EffectFrame,EffectOffsetX,EffectOffsetY,EffectOffsetZ,EffectStopAction,Priority,FadeIn,AutoFadeOut,Mount
,string,string,int,int,int,int,int,string,int,int,int,int,string,string,int,int,string
,Spawn,sc3d/dragonling_spirit_appear.glb,,,,,,fmod_studio_sounds/characters/dragonling_villager_spirit/npc_villager_appear,,,,,,,,,
,Idle,sc3d/dragonling_spirit_idle_distressed.glb,,,74,,,fx/effect/ps_villager_cry_01,1,18,,,kill,,100,,
,Run,sc3d/dragonling_spirit_run.glb,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,2,,,,,1,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,12,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,25,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,36,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,48,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,60,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,72,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,84,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,97,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,109,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,120,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,132,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,143,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,155,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,167,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,179,,,,,,,,
,Ambush,sc3d/dragonling_spirit_appear.glb,,,,,,fmod_studio_sounds/characters/dragonling_villager_spirit/npc_villager_appear,,,,,,2,,,
,Stun,sc3d/dragonling_spirit_stun.glb,,,,,,,,,,,,2,60,,
,Stun Loop,sc3d/dragonling_spirit_stun_loop.glb,,,,,,,,,,,,,,,
,Stun Recover,sc3d/dragonling_spirit_stun_recover.glb,,,,,,,,,,,,2,250,,
,Knockout,sc3d/dragonling_spirit_idle_c.glb,,,,,,,,,,,,2,60,,
,Knockout Loop,sc3d/dragonling_spirit_knockout_loop.glb,,,,,,,,,,,,2,,,
,Knockout Recover,sc3d/dragonling_spirit_knockout_recover.glb,,,,,,,,,,,,2,250,,
,Despawn,sc3d/dragonling_spirit_disappear_a.glb,,,,,,fmod_studio_sounds/characters/dragonling_villager_spirit/npc_villager_disappear,,,,,,,,,
,,sc3d/dragonling_spirit_disappear_b.glb,,,,,,fmod_studio_sounds/characters/dragonling_villager_spirit/npc_villager_disappear,,,,,,,60,,
,TurnToMonster,sc3d/dragonling_spirit_disappear_a.glb,,,,,,fmod_studio_sounds/characters/dragonling_villager_spirit/npc_villager_turn_to_monster,,,,,,,,,
,Alert,sc3d/dragonling_spirit_alert.glb,,,,,,fmod_studio_sounds/characters/dragonling_villager_spirit/npc_villager_alert,,,,,,,,,
,Static Ui,sc3d/dragonling_spirit_idle_b.glb,,10,10,,,,,,,,,,,,
Dragonling Spirit Soldier,,,,,,,,,,,,,,,,,
,Name,SCW,VariationWeight,StartFrame,EndFrame,EndSettleFrame,LoopFrame,Effect,EffectFrame,EffectOffsetX,EffectOffsetY,EffectOffsetZ,EffectStopAction,Priority,FadeIn,AutoFadeOut,Mount
,string,string,int,int,int,int,int,string,int,int,int,int,string,string,int,int,string
,Spawn,sc3d/dragonling_spiritsoldier_idle_a.glb,,,,,,,,,,,,,,,
,Idle,sc3d/dragonling_spiritsoldier_idle_a.glb,10,,,,,fmod_studio_sounds/characters/spiritsoldier/spiritsoldier_idle_a,17,,,,,,250,,
,,sc3d/dragonling_spiritsoldier_idle_b.glb,5,,,,,fmod_studio_sounds/characters/spiritsoldier/spiritsoldier_idle_b,3,,,,,,250,,
,Run,sc3d/dragonling_spiritsoldier_run.glb,,,,,,fmod_studio_sounds/characters/spiritsoldier/spiritsoldier_run,1,,,,,1,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_dirt_leather,10,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_dirt_leather,21,,,,,,,,
,Attack1,sc3d/dragonling_spiritsoldier_attack_a.glb,,,,,,fmod_studio_sounds/characters/spiritsoldier/spiritsoldier_attack,,,,,,2,100,,
,Attack2,sc3d/dragonling_spiritsoldier_attack_a.glb,,,,,,fmod_studio_sounds/characters/spiritsoldier/spiritsoldier_attack,,,,,,2,100,,
,Attack3,sc3d/dragonling_spiritsoldier_attack_a.glb,,,,,,fmod_studio_sounds/characters/spiritsoldier/spiritsoldier_attack,,,,,,2,100,,
,Attack4,sc3d/dragonling_spiritsoldier_attack_a.glb,,,,,,fmod_studio_sounds/characters/spiritsoldier/spiritsoldier_attack,,,,,,2,100,,
,Ambush,sc3d/dragonling_spiritsoldier_idle_a.glb,,,,,,fmod_studio_sounds/characters/spiritsoldier/spiritsoldier_idle_a,,,,,,2,,,
,Stun,sc3d/dragonling_spiritsoldier_stun.glb,,,9,,,fmod_studio_sounds/characters/spiritsoldier/spiritsoldier_stun,,,,,,2,60,,
,Stun Loop,sc3d/dragonling_spiritsoldier_stun.glb,,9,69,,,,,,,,,,,,
,Stun Recover,sc3d/dragonling_spiritsoldier_stun.glb,,69,84,,,,,,,,,2,250,,
,Skill1,sc3d/dragonling_spiritsoldier_run.glb,,,,,,,,,,,,2,100,,
,Skill2,sc3d/dragonling_spiritsoldier_idle_a.glb,,,,,,,,,,,,2,,,
,Skill3,sc3d/dragonling_spiritsoldier_idle_a.glb,,,,,,,,,,,,2,,,
,Knockout,sc3d/dragonling_spiritsoldier_stun.glb,,,9,,,fmod_studio_sounds/characters/spiritsoldier/spiritsoldier_stun,,,,,,2,60,,
,Knockout Loop,sc3d/dragonling_spiritsoldier_stun.glb,,9,69,,,,,,,,,2,,,
,Knockout Recover,sc3d/dragonling_spiritsoldier_stun.glb,,69,84,,,,,,,,,2,250,,
,Despawn,sc3d/dragonling_spiritsoldier_death.glb,,,,,,fmod_studio_sounds/characters/spiritsoldier/spiritsoldier_death,,,,,,,,,
,TurnToMonster,sc3d/dragonling_spiritsoldier_idle_a.glb,,,,,,fmod_studio_sounds/characters/dragonling_villager_spirit/npc_villager_turn_to_monster,,,,,,,,,
,Alert,sc3d/dragonling_spiritsoldier_idle_b.glb,,80,86,,,,,,,,,2,100,,
,Static Ui,sc3d/dragonling_spiritsoldier_idle_a.glb,,1,1,,,,,,,,,,,,
Dragonling Spirit Soldier Noweapon,,,,,,,,,,,,,,,,,
,Name,SCW,VariationWeight,StartFrame,EndFrame,EndSettleFrame,LoopFrame,Effect,EffectFrame,EffectOffsetX,EffectOffsetY,EffectOffsetZ,EffectStopAction,Priority,FadeIn,AutoFadeOut,Mount
,string,string,int,int,int,int,int,string,int,int,int,int,string,string,int,int,string
,Spawn,sc3d/dragonling_spiritsoldier_noweapon_idle_a.glb,,,,,,,,,,,,,,,
,Idle,sc3d/dragonling_spiritsoldier_noweapon_idle_a.glb,10,,,,,fmod_studio_sounds/characters/spiritsoldier/spiritsoldier_noweapon_idle_a,,,,,,,250,,
,,sc3d/dragonling_spiritsoldier_noweapon_idle_b.glb,7,,,,,fmod_studio_sounds/characters/spiritsoldier/spiritsoldier_noweapon_idle_a,,,,,,,250,,
,Run,sc3d/dragonling_spiritsoldier_noweapon_run.glb,,,,,,fmod_studio_sounds/footsteps/footstep_dirt_leather,9,,,,,1,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_dirt_leather,17,,,,,,,,
,,,,,,,,fmod_studio_sounds/characters/spiritsoldier/spiritsoldier_noweapon_run,21,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_dirt_leather,26,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_dirt_leather,35,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_dirt_leather,44,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_dirt_leather,53,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_dirt_leather,62,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_dirt_leather,71,,,,,,,,
,Attack1,sc3d/dragonling_spiritsoldier_noweapon_idle_a.glb,,,,,,,,,,,,2,100,,
,Ambush,sc3d/dragonling_spiritsoldier_noweapon_idle_a.glb,,,,,,,,,,,,2,,,
,Stun,sc3d/dragonling_spiritsoldier_noweapon_idle_a.glb,,,9,,,,,,,,,2,60,,
,Stun Loop,sc3d/dragonling_spiritsoldier_noweapon_idle_a.glb,,9,69,,,,,,,,,,,,
,Stun Recover,sc3d/dragonling_spiritsoldier_noweapon_idle_a.glb,,69,84,,,,,,,,,2,250,,
,Skill1,sc3d/dragonling_spiritsoldier_noweapon_idle_a.glb,,,,,,,,,,,,2,100,,
,Skill2,sc3d/dragonling_spiritsoldier_noweapon_idle_a.glb,,,,,,,,,,,,2,,,
,Skill3,sc3d/dragonling_spiritsoldier_noweapon_idle_a.glb,,,,,,,,,,,,2,,,
,Knockout,sc3d/dragonling_spiritsoldier_noweapon_idle_a.glb,,,9,,,,,,,,,2,60,,
,Knockout Loop,sc3d/dragonling_spiritsoldier_noweapon_idle_a.glb,,9,69,,,,,,,,,2,,,
,Knockout Recover,sc3d/dragonling_spiritsoldier_noweapon_idle_a.glb,,69,84,,,,,,,,,2,250,,
,Despawn,sc3d/dragonling_spiritsoldier_noweapon_death.glb,,,,,,fmod_studio_sounds/characters/spiritsoldier/spiritsoldier_noweapon_death,,,,,,,,,
,,,,,,,,fx/effect/ps_civilian_disappear_01,,,,,,,,,
,TurnToMonster,sc3d/dragonling_spiritsoldier_noweapon_idle_a.glb,,,,,,fmod_studio_sounds/characters/dragonling_villager_spirit/npc_villager_turn_to_monster,,,,,,,,,
,Alert,sc3d/dragonling_spiritsoldier_noweapon_alert.glb,,,,,,,,,,,,2,100,,
,Static Ui,sc3d/dragonling_spiritsoldier_noweapon_idle_a.glb,,1,1,,,,,,,,,,,,
Dragonling Spirit Corrupted,,,,,,,,,,,,,,,,,
,Name,SCW,VariationWeight,StartFrame,EndFrame,EndSettleFrame,LoopFrame,Effect,EffectFrame,EffectOffsetX,EffectOffsetY,EffectOffsetZ,EffectStopAction,Priority,FadeIn,AutoFadeOut,Mount
,string,string,int,int,int,int,int,string,int,int,int,int,string,string,int,int,string
,Spawn,sc3d/dragonling_spirit_appear.glb,,,,,,fmod_studio_sounds/characters/dragonling_villager_spirit/npc_villager_appear,,,,,,,,,
,Idle,sc3d/dragonling_spirit_idle_c.glb,,,,,,fmod_studio_sounds/characters/dragonling_villager_spirit/npc_villager_idle_b,,,,,,,100,,
,Run,sc3d/dragonling_spirit_corrupted_run_a.glb,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,2,,,,,1,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,12,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,25,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,36,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,48,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,60,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,72,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,84,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,97,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,109,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,120,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,132,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,143,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,155,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,167,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,179,,,,,,,,
,Attack1,sc3d/dragonling_spirit_idle_c.glb,,,,,,fmod_studio_sounds/characters/dragonling_villager_spirit/npc_villager_idle_b,,,,,,2,,,
,Attack2,sc3d/dragonling_spirit_idle_c.glb,,,,,,fmod_studio_sounds/characters/dragonling_villager_spirit/npc_villager_idle_b,,,,,,2,,,
,Attack3,sc3d/dragonling_spirit_idle_c.glb,,,,,,fmod_studio_sounds/characters/dragonling_villager_spirit/npc_villager_idle_b,,,,,,2,,,
,Attack4,sc3d/dragonling_spirit_idle_c.glb,,,,,,fmod_studio_sounds/characters/dragonling_villager_spirit/npc_villager_idle_b,,,,,,2,,,
,Ambush,sc3d/dragonling_spirit_appear.glb,,,,,,fmod_studio_sounds/characters/dragonling_villager_spirit/npc_villager_appear,,,,,,2,,,
,Stun,sc3d/dragonling_spirit_stun.glb,,,,,,,,,,,,2,60,,
,Stun Loop,sc3d/dragonling_spirit_stun_loop.glb,,,,,,,,,,,,,,,
,Stun Recover,sc3d/dragonling_spirit_stun_recover.glb,,,,,,,,,,,,2,250,,
,Skill1,sc3d/dragonling_spirit_idle_c.glb,,,,,,fmod_studio_sounds/characters/dragonling_villager_spirit/npc_villager_idle_b,,,,,,2,,,
,Skill2,sc3d/dragonling_spirit_idle_c.glb,,,,,,fmod_studio_sounds/characters/dragonling_villager_spirit/npc_villager_idle_b,,,,,,2,,,
,Skill3,sc3d/dragonling_spirit_idle_c.glb,,,,,,fmod_studio_sounds/characters/dragonling_villager_spirit/npc_villager_idle_b,,,,,,2,,,
,Knockout,sc3d/dragonling_spirit_idle_c.glb,,,,,,fmod_studio_sounds/characters/dragonling_villager_spirit/npc_villager_idle_b,,,,,,2,60,,
,Knockout Loop,sc3d/dragonling_spirit_knockout_loop.glb,,,,,,,,,,,,2,,,
,Knockout Recover,sc3d/dragonling_spirit_knockout_recover.glb,,,,,,,,,,,,2,250,,
,TurnToMonster,sc3d/dragonling_spirit_corrupted_disappear.glb,,,,,,fmod_studio_sounds/characters/dragonling_villager_spirit/npc_villager_turn_to_monster,,,,,,,,,
,Alert,sc3d/dragonling_spirit_alert.glb,,,,,,fmod_studio_sounds/characters/dragonling_villager_spirit/npc_villager_alert,,,,,,,,,
,Static Ui,sc3d/dragonling_spirit_idle_c.glb,,10,10,,,,,,,,,,,,
Dragonling Spirit Boss,,,,,,,,,,,,,,,,,
,Name,SCW,VariationWeight,StartFrame,EndFrame,EndSettleFrame,LoopFrame,Effect,EffectFrame,EffectOffsetX,EffectOffsetY,EffectOffsetZ,EffectStopAction,Priority,FadeIn,AutoFadeOut,Mount
,string,string,int,int,int,int,int,string,int,int,int,int,string,string,int,int,string
,Spawn,sc3d/dragonling_spiritboss_appear.glb,,,,,,,,,,,,,,,
,Idle,sc3d/dragonling_spiritboss_idle_a.glb,10,,,,,fmod_studio_sounds/characters/spiritboss/enemy_spiritboss_idle_a,64,,,,kill,2,250,,
,,sc3d/dragonling_spiritboss_idle_b.glb,3,,,,,fmod_studio_sounds/characters/spiritboss/enemy_spiritboss_idle_b,4,,,,kill,2,250,,
,,sc3d/dragonling_spiritboss_idle_c.glb,5,,,,,fmod_studio_sounds/characters/spiritboss/enemy_spiritboss_idle_c,6,,,,kill,2,250,,
,Run,sc3d/dragonling_spiritboss_run.glb,,,,,,fmod_studio_sounds/characters/spiritboss/enemy_spiritboss_run,1,,,,kill,1,250,,
,,,,,,,,fmod_studio_sounds/characters/spiritboss/enemy_spiritboss_run,11,,,,kill,,,,
,Attack1,sc3d/dragonling_spiritboss_attack_a.glb,,,,,,fmod_studio_sounds/characters/spiritboss/enemy_spiritboss_attack_a,8,,,,,2,100,,
,,,,,,,,fx/effect/ps_ko_dragonling_spiritboss_hand_l_trail,8,,,,kill,,,,
,,,,,,,,fx/effect/ps_ko_dragonling_spiritboss_hand_r_trail,18,,,,kill,,,,
,,,,,,,,fx/effect/ps_ko_dragonling_spiritboss_slash_01,10,,,,,,,,
,,,,,,,,fx/effect/ps_ko_dragonling_spiritbosss_slash_after_01,21,,,,,,,,
,Attack2,sc3d/dragonling_spiritboss_attack_b.glb,,,,,,fmod_studio_sounds/characters/spiritboss/enemy_spiritboss_attack_b,5,,,,,2,100,,
,,,,,,,,fx/effect/ps_ko_dragonling_spiritboss_slash_02,8,,,,,,,,
,,,,,,,,fx/effect/ps_ko_dragonling_spiritboss_hand_r_trail,7,,,,kill,,,,
,Stun,sc3d/dragonling_spiritboss_stun.glb,,5,9,,,fmod_studio_sounds/characters/spiritboss/enemy_spiritboss_hit,,,,,,2,60,,
,,,,,,,,fx/effect/ps_ko_dragonling_spiritboss_charge_collision,1,,,,stop,,,,
,Stun Loop,sc3d/dragonling_spiritboss_stun.glb,,10,59,,,,,,,,,,,,
,Stun Recover,sc3d/dragonling_spiritboss_stun.glb,,60,69,,,fmod_studio_sounds/characters/spiritboss/enemy_spiritboss_recover,,,,,,2,250,,
,Skill1,sc3d/dragonling_spiritboss_charge.glb,,,,,,fmod_studio_sounds/characters/spiritboss/enemy_spiritboss_charge,4,,,,,2,200,,
,,,,,,,,,35,,,,,,,,
,Skill2,sc3d/dragonling_spiritboss_skill_wave_a.glb,,,,,,fmod_studio_sounds/characters/spiritboss/enemy_spiritboss_skill_wave_a,,,,,,2,100,,
,,,,,,,,fx/effect/ps_ko_dragonling_spiritboss_anticipation_01,15,,,,,,,,
,,,,,,,,fx/effect/ps_ko_dragonling_spiritboss_floor_01,35,,,,,,,,
,,,,,,,,fx/effect/ps_screenshake_03,35,,,,,,,,
,Skill3,sc3d/dragonling_spiritboss_skill_swipe_a.glb,,,,,,fmod_studio_sounds/characters/spiritboss/enemy_spiritboss_skill_swipe_a,,,,,,2,200,,
,,,,,,,,fx/effect/ps_ko_dragonling_spiritboss_swipe_big_01,35,,,,,,,,
,Skill4,sc3d/dragonling_spiritboss_skill_swipe_b.glb,,,,,,fmod_studio_sounds/characters/spiritboss/enemy_spiritboss_skill_swipe_b,,,,,,2,200,,
,,,,,,,,fx/effect/ps_ko_dragonling_spiritboss_swipe_radial_01,45,,,,,,,,
,Skill5,sc3d/dragonling_spiritboss_skill_dash.glb,,,17,,,fmod_studio_sounds/characters/spiritboss/enemy_spiritboss_skill_dash_start,,,,,,2,200,,
,,,,,,,,fx/effect/ps_ko_dragonling_spiritboss_slash_02,18,,,,,,,,
,,,,,,,,fx/effect/ps_ko_dragonling_spiritboss_short_dash_01,13,,,,,,,,
,,,,,,,,fx/effect/ps_ko_dragonling_spiritboss_short_dash_02,13,,,,,,,,
,Skill6,sc3d/dragonling_spiritboss_skill_dash.glb,,18,44,,,fmod_studio_sounds/characters/spiritboss/enemy_spiritboss_skill_dash_end,,,,,,2,,,
,,,,,,,,fx/effect/ps_ko_dragonling_spiritboss_slash_03,18,,,,,,,,
,,,,,,,,,25,,,,,,,,
,Skill7,sc3d/dragonling_spiritboss_skill_rage.glb,,,,,,fx/effect/ps_screenshake_03,25,,,,,2,200,,
,,,,,,,,fx/effect/ps_ko_dragonling_spiritboss_buff_swirl,25,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,fmod_studio_sounds/characters/spiritboss/enemy_spiritboss_skill_rage,,,,,,,,,
,Skill8,sc3d/dragonling_spiritboss_skill_jump.glb,,,23,,,fmod_studio_sounds/characters/spiritboss/enemy_spiritboss_skill_jump_start,,,,,,2,200,,
,,,,,,,,fx/effect/ps_ko_dragonling_spiritboss_jump_trail,12,,,,,,,,
,Skill9,sc3d/dragonling_spiritboss_skill_jump.glb,,28,54,,,fx/effect/ps_screenshake_03,,,,,,2,,,
,,,,,,,,fx/effect/ps_ko_dragonling_spiritboss_jump_hits,28,,,,,,,,
,,,,,,,,fx/effect/ps_ko_dragonling_spiritboss_slash_01,28,,,,,,,,
,,,,,,,,fx/effect/ps_ko_dragonling_spiritboss_slash_02,32,,,,,,,,
,,,,,,,,fx/effect/ps_ko_dragonling_spiritboss_slash_01,36,,,,,,,,
,,,,,,,,fx/effect/ps_ko_dragonling_spiritboss_slash_02,40,,,,,,,,
,,,,,,,,fx/effect/ps_ko_dragonling_spiritboss_slash_01,44,,,,,,,,
,,,,,,,,fx/effect/ps_ko_dragonling_spiritboss_slash_02,48,,,,,,,,
,,,,,,,,fmod_studio_sounds/characters/spiritboss/enemy_spiritboss_skill_jump_impact,,,,,,,,,
,,,,,,,,fmod_studio_sounds/characters/spiritboss/enemy_spiritboss_skill_jump_end,,,,,,,,,
,Skill10,sc3d/dragonling_spiritboss_skill_jump.glb,,55,88,,,,,,,,,2,,,
,,,,,,,,fx/effect/ps_spirit_of_bokun_slash_big_01,67,,,,,,,,
,Skill11,sc3d/dragonling_spiritboss_skill_wave_b.glb,,,,,,fmod_studio_sounds/characters/spiritboss/enemy_spiritboss_skill_wave_b,,,,,,2,200,,
,,,,,,,,,,,,,,,,,
,,,,,,,,fx/effect/ps_ko_dragonling_spiritboss_anticipation_01,20,,,,,,,,
,,,,,,,,fx/effect/ps_screenshake_03,51,,,,,,,,
,Knockout,sc3d/dragonling_spiritboss_stun.glb,,5,9,,,fmod_studio_sounds/characters/spiritboss/enemy_spiritboss_hit,,,,,,2,60,,
,Knockout Loop,sc3d/dragonling_spiritboss_stun.glb,,10,59,,,,,,,,,2,,,
,Knockout Recover,sc3d/dragonling_spiritboss_stun.glb,,60,69,,,fmod_studio_sounds/characters/spiritboss/enemy_spiritboss_recover,,,,,,2,250,,
,Alert,sc3d/dragonling_spiritboss_skill_rage.glb,,32,62,,,fmod_studio_sounds/characters/spiritboss/enemy_spiritboss_alert,,,,,,2,250,,
,Death,sc3d/dragonling_spiritboss_death.glb,,,,,,fmod_studio_sounds/characters/spiritboss/enemy_spiritboss_death,,,,,,2,100,,
,,,,,,,,fx/effect/ps_ko_death_icon,1,,,,none,,,,
,,,,,,,,fx/effect/ps_boss_death_tall_juggler_01,23,,,,,,,,
,,,,,,,,fx/effect/ps_boss_death_floor_01,23,,,,,,,,
,,,,,,,,fx/effect/ps_screenshake_death_explosion,54,,,,,,,,
,Celebrate,sc3d/dragonling_spiritboss_idle_c.glb,,,,,,fmod_studio_sounds/characters/spiritboss/enemy_spiritboss_idle_c,6,,,,kill,2,300,,
,Static Ui,sc3d/dragonling_spiritboss_idle_a.glb,,60,60,,,,,,,,,,,,
MerchantBoss,,,,,,,,,,,,,,,,,
,Name,SCW,VariationWeight,StartFrame,EndFrame,EndSettleFrame,LoopFrame,Effect,EffectFrame,EffectOffsetX,EffectOffsetY,EffectOffsetZ,EffectStopAction,Priority,FadeIn,AutoFadeOut,Mount
,string,string,int,int,int,int,int,string,int,int,int,int,string,string,int,int,string
,Spawn,sc3d/merchant_appear.glb,,,,,,fmod_studio_sounds/characters/forager_merchant/npc_forager_appear,,,,,,,,,
,Idle,sc3d/merchant_idle_d.glb,,,,,,fmod_studio_sounds/characters/forager_merchant/npc_forager_idle_d,226,,,,kill,,100,,
,Run,sc3d/merchant_run.glb,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,1,,,,,1,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,10,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,19,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,28,,,,,,,,
,,,,,,,,fmod_studio_sounds/characters/forager_merchant/npc_forager_run,36,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,37,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,46,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,55,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,64,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,73,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,82,,,,,,,,
,,,,,,,,fmod_studio_sounds/characters/forager_merchant/npc_forager_run,86,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,91,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,100,,,,,,,,
,Attack1,sc3d/merchant_idle_c.glb,,,,,,fmod_studio_sounds/characters/forager_merchant/npc_forager_idle_c,,,,,kill,2,,,
,Attack2,sc3d/merchant_idle_c.glb,,,,,,fmod_studio_sounds/characters/forager_merchant/npc_forager_idle_c,,,,,kill,2,,,
,Attack3,sc3d/merchant_idle_c.glb,,,,,,fmod_studio_sounds/characters/forager_merchant/npc_forager_idle_c,,,,,kill,2,,,
,Attack4,sc3d/merchant_idle_c.glb,,,,,,fmod_studio_sounds/characters/forager_merchant/npc_forager_idle_c,,,,,kill,2,,,
,Ambush,sc3d/merchant_jump_a.glb,,,,,,,,,,,,2,,,
,Stun,sc3d/merchant_stun.glb,,,,,,fmod_studio_sounds/characters/forager_merchant/npc_forager_death,,,,,,2,60,,
,Stun Loop,sc3d/merchant_stun_loop.glb,,,,,,fmod_studio_sounds/characters/forager_merchant/npc_forager_stun_loop,,,,,,,,,
,Stun Recover,sc3d/merchant_stun_recover.glb,,,,,,fmod_studio_sounds/characters/forager_merchant/npc_forager_react,,,,,,2,250,,
,Skill1,sc3d/merchant_idle_b.glb,,,,,,fmod_studio_sounds/characters/forager_merchant/npc_forager_idle_b,,,,,kill,2,,,
,Skill2,sc3d/merchant_idle_b.glb,,,,,,fmod_studio_sounds/characters/forager_merchant/npc_forager_idle_b,,,,,kill,2,,,
,Skill3,sc3d/merchant_idle_b.glb,,,,,,fmod_studio_sounds/characters/forager_merchant/npc_forager_idle_b,,,,,kill,2,,,
,Knockout,sc3d/merchant_knockout.glb,,,,,,fmod_studio_sounds/characters/forager_merchant/npc_forager_death,,,,,,2,60,,
,Knockout Loop,sc3d/merchant_knockout_loop.glb,,,,,,fmod_studio_sounds/characters/forager_merchant/npc_forager_knockout_loop,,,,,,2,,,
,Knockout Recover,sc3d/merchant_knockout_recover.glb,,,,,,fmod_studio_sounds/characters/forager_merchant/npc_forager_react,,,,,,2,250,,
,Despawn,sc3d/merchant_disappear_a.glb,,,,,,fmod_studio_sounds/characters/forager_merchant/npc_forager_disappear_a,,,,,,,,,
,Static Ui,sc3d/merchant_idle_d.glb,,1,1,,,,,,,,,,,,
Merchant1,,,,,,,,,,,,,,,,,
,Name,SCW,VariationWeight,StartFrame,EndFrame,EndSettleFrame,LoopFrame,Effect,EffectFrame,EffectOffsetX,EffectOffsetY,EffectOffsetZ,EffectStopAction,Priority,FadeIn,AutoFadeOut,Mount
,string,string,int,int,int,int,int,string,int,int,int,int,string,string,int,int,string
,Spawn,sc3d/merchant_appear.glb,,,,,,fmod_studio_sounds/characters/forager_merchant/npc_forager_appear,,,,,,,,,
,Idle,sc3d/merchant_idle_a.glb,,,,,,fmod_studio_sounds/characters/forager_merchant/npc_forager_idle_a,,,,,kill,,100,,
,Run,sc3d/merchant_run.glb,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,1,,,,,1,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,10,,,,,,,,
,,,,,,,,fmod_studio_sounds/footsteps/footstep_very_light,19,,,,,,,,
